Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
fDiff;newton_raphson.hpp;45;2.1574389934539795;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.9395055770874023;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.7024784088134766;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3607797622680664;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2244954109191895;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.9094092845916748;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9999005794525146;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1895956993103027;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.3874189853668213;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.5639855861663818;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.930844783782959;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.1339867115020752;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3199048042297363;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.9311642646789551;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.013720989227295;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.3349056243896484;0-6;Random bit-flip;0
